SeqName	GO IDs
plot1_0000119240_3	
plot30_0000003873_4	
plot30_0000594974_3	F:GO:0030246
plot36_0000309568_4	
plot30_0000300108_1	
plot30_0000358238_3	F:GO:0030246
plot30_0000078029_7	
plot30_0000160855_5	F:GO:0051213; P:GO:0055114
plot30_0000270867_1	F:GO:0051213; P:GO:0055114
plot30_0000114493_5	F:GO:0051213; P:GO:0055114
plot36_0000040394_7	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot30_0000088018_5	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot1_0000137968_2	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0047121; F:GO:0051537
plot1_0000160573_3	F:GO:0030246
plot1_0000578265_4	
plot1_0000274426_3	
plot6_0000158992_2	
plot36_0000127969_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000183407_2	C:GO:0005886; P:GO:0008643
plot30_0000533764_4	
plot1_0000094811_1	F:GO:0005509
plot1_0000333886_2	F:GO:0005509
plot30_0000161198_2	F:GO:0004672; F:GO:0005524; P:GO:0006468; C:GO:0016020; C:GO:0016021; C:GO:0043190; P:GO:0055085
plot1_0000189506_6	F:GO:0016787
plot36_0000487758_1	
plot30_0000028410_11	F:GO:0030246
plot1_0000156008_2	F:GO:0016491; P:GO:0055114
plot36_0000160601_1	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot6_0000240368_4	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot36_0000017988_1	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000645716_1	
plot1_0000055014_6	F:GO:0016301; P:GO:0016310
plot1_0000442501_3	C:GO:0016020; C:GO:0016021
plot1_0000362080_1	F:GO:0003824
plot1_0000372865_2	C:GO:0016020
plot1_0000503948_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000412605_1	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot30_0000504817_5	
plot1_0000209777_2	
plot1_0000499139_3	
plot1_0000010597_1	F:GO:0004040
plot1_0000079801_6	C:GO:0016020
plot1_0000045610_4	
plot6_0000030369_7	
plot6_0000226650_4	F:GO:0016829; F:GO:0051213; P:GO:0055114
plot1_0000052453_4	
plot30_0000230113_2	F:GO:0016787
plot36_0000015773_6	
plot1_0000173038_8	F:GO:0008484
plot1_0000615986_4	
plot30_0000183843_2	F:GO:0016810; F:GO:0019213; F:GO:0046872
plot30_0000022055_6	
plot1_0000326577_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000478943_3	F:GO:0016301; P:GO:0016310
plot1_0000226218_2	
plot1_0000288061_3	
plot30_0000386051_1	F:GO:0016787; F:GO:0016831
plot1_0000133389_1	
plot6_0000179825_3	C:GO:0016020
plot30_0000581502_2	F:GO:0016787
plot30_0000426922_3	F:GO:0022857; C:GO:0043190; P:GO:0055085
plot1_0000230532_3	
plot1_0000487525_3	
plot1_0000054763_7	
plot30_0000504758_1	
plot36_0000301593_1	F:GO:0008806
plot30_0000147017_3	
plot30_0000137596_1	F:GO:0016787
plot1_0000598496_1	
plot30_0000061570_7	C:GO:0016021
plot1_0000700352_2	F:GO:0030246
plot30_0000106516_5	F:GO:0018468; P:GO:0055114
plot36_0000290548_3	F:GO:0008484
plot1_0000283775_3	
plot1_0000517082_2	
plot30_0000209279_1	F:GO:0016301; P:GO:0016310
plot1_0000195715_4	F:GO:0052934
plot1_0000000448_45	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot1_0000720095_1	
plot36_0000060829_1	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000005624_21	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot6_0000030017_1	C:GO:0016020
plot1_0000006718_6	F:GO:0016787
plot6_0000024390_2	
plot1_0000134363_4	F:GO:0008806
plot1_0000020640_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000286017_3	
plot1_0000020619_6	F:GO:0016787
plot36_0000000446_42	
plot1_0000600710_2	
plot36_0000255898_2	
plot1_0000038860_3	
plot1_0000455373_3	
plot1_0000052452_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot36_0000004951_10	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot6_0000026224_4	F:GO:0003824
plot30_0000182189_4	
plot6_0000048394_2	P:GO:0006865
plot30_0000122564_5	F:GO:0016787
plot1_0000585205_3	
plot6_0000085469_1	F:GO:0030246
plot36_0000398379_3	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0051537
plot36_0000071278_6	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot30_0000128671_1	C:GO:0016021
plot1_0000031294_4	F:GO:0016811
plot30_0000029388_9	C:GO:0016020; C:GO:0016021
plot1_0000113829_5	C:GO:0016021
plot36_0000386924_2	
plot30_0000327845_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000666867_2	F:GO:0004061; P:GO:0019441
plot30_0000165777_3	
plot1_0000437615_1	F:GO:0047044; P:GO:0055114
plot1_0000442585_2	F:GO:0051213; P:GO:0055114
plot1_0000001285_18	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot36_0000092411_5	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot6_0000176761_2	P:GO:0006725; F:GO:0016491
plot36_0000189894_4	
plot6_0000183847_4	
plot1_0000238969_3	
plot36_0000153267_3	C:GO:0043190; P:GO:0055085
plot30_0000068348_5	C:GO:0043190
plot1_0000181906_2	C:GO:0016020; C:GO:0016021
plot1_0000303918_4	C:GO:0043190
plot36_0000243443_1	
plot1_0000419399_3	
plot30_0000152891_3	
plot1_0000151500_3	F:GO:0016787
plot1_0000070315_2	
plot1_0000589709_3	F:GO:0016787
plot30_0000433125_3	F:GO:0016787
plot30_0000057328_7	
plot1_0000147328_5	F:GO:0016787
plot1_0000258068_2	F:GO:0030246
plot30_0000671475_2	F:GO:0004332; P:GO:0006096
plot30_0000051493_5	F:GO:0004332; P:GO:0006096
plot30_0000014015_14	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000005763_18	F:GO:0016491; P:GO:0055114
plot1_0000382151_1	F:GO:0016787
plot1_0000200975_3	C:GO:0016020
plot30_0000293652_3	F:GO:0016787
plot1_0000282997_2	F:GO:0052934
plot30_0000009975_6	
plot30_0000447952_1	F:GO:0018786
plot1_0000335805_1	F:GO:0016301; P:GO:0016310
plot1_0000224593_3	F:GO:0016787
plot30_0000168811_1	P:GO:0006865
plot1_0000026314_3	
plot1_0000206301_1	
plot6_0000018934_9	F:GO:0005507; F:GO:0009055; P:GO:0022900
plot1_0000039329_3	F:GO:0016787
plot30_0000035443_9	F:GO:0051213; P:GO:0055114
plot1_0000052979_1	P:GO:0008643
plot36_0000348352_3	
plot1_0000000112_72	C:GO:0016020
plot1_0000419596_3	
plot1_0000534402_1	
plot1_0000287507_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000003812_18	
plot30_0000071016_4	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot30_0000494380_2	P:GO:0008643
plot30_0000215250_1	F:GO:0003824
plot1_0000245137_4	F:GO:0004061; P:GO:0019441
plot1_0000186640_4	F:GO:0018468; F:GO:0052930; F:GO:0052931; F:GO:0052932; F:GO:0052935; F:GO:0052936; P:GO:0055114
plot6_0000002706_3	F:GO:0030246
plot1_0000243313_6	
plot1_0000488514_2	
plot1_0000535055_1	P:GO:0008643; C:GO:0043190
plot30_0000277757_1	F:GO:0016787
plot36_0000027447_1	F:GO:0008876; F:GO:0016491; P:GO:0055114
plot30_0000110383_1	C:GO:0016020
plot1_0000436058_1	
plot30_0000443834_1	F:GO:0016787
plot6_0000001331_15	C:GO:0016021
plot30_0000398025_3	F:GO:0005509; C:GO:0016020; C:GO:0030288; F:GO:0052930; F:GO:0052931; F:GO:0052932; P:GO:0055114
plot36_0000042484_2	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000096781_1	F:GO:0004784; F:GO:0016151; P:GO:0019430; P:GO:0055114
plot30_0000028410_10	F:GO:0030246
plot1_0000510424_2	F:GO:0016787
plot36_0000029377_5	F:GO:0004341
plot36_0000058336_3	P:GO:0008643
plot6_0000106447_2	
plot30_0000006767_7	F:GO:0004197; P:GO:0006508
plot1_0000060385_4	
plot6_0000026944_1	
plot30_0000498784_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot6_0000108952_4	
plot1_0000000100_41	
plot30_0000141039_7	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot1_0000555743_3	F:GO:0016787
plot30_0000454049_3	
plot1_0000140569_3	
plot30_0000134420_2	F:GO:0016301; P:GO:0016310
plot30_0000003419_3	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000086710_7	
plot1_0000013412_12	
plot36_0000146109_5	
plot6_0000036113_2	
plot1_0000316625_3	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot30_0000105124_3	F:GO:0016491; P:GO:0055114
plot36_0000242140_2	
plot1_0000076523_6	
plot1_0000033022_3	
plot1_0000297930_3	
plot30_0000248545_3	F:GO:0016787
plot1_0000105781_4	
plot30_0000473709_1	F:GO:0003824
plot36_0000158918_1	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot1_0000062272_6	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot30_0000049051_4	
plot1_0000006913_3	P:GO:0006865
plot30_0000388821_3	F:GO:0030246
plot1_0000198134_3	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot1_0000648463_2	F:GO:0016811
plot6_0000076648_2	
plot30_0000617784_1	
plot30_0000117502_4	
plot36_0000424397_1	
plot36_0000032535_3	
plot30_0000123776_4	P:GO:0006865
plot1_0000692791_2	C:GO:0016020
plot6_0000172352_2	
plot30_0000363822_1	F:GO:0016787
plot36_0000042949_1	P:GO:0008643
plot1_0000148389_3	
plot1_0000647767_2	F:GO:0008484
plot1_0000587309_1	
plot1_0000005119_22	
plot1_0000021850_14	
plot1_0000145299_4	F:GO:0016787
plot1_0000044354_4	
plot1_0000658034_2	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot30_0000036267_6	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000032574_2	
plot36_0000005372_9	
plot1_0000420423_3	F:GO:0004061; C:GO:0016020; P:GO:0019441
plot36_0000036859_3	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot1_0000003111_3	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot1_0000149831_3	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot36_0000018498_9	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000343818_3	
plot1_0000001996_17	F:GO:0005509; C:GO:0016020; F:GO:0016614; P:GO:0055114
plot1_0000092320_3	F:GO:0003824
plot6_0000143734_2	F:GO:0016740
plot1_0000159552_1	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot1_0000228868_3	P:GO:0008643
plot1_0000333484_4	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0051537
plot36_0000063341_2	F:GO:0003735; C:GO:0005840; P:GO:0006412
plot30_0000238131_4	F:GO:0003735; C:GO:0005840; P:GO:0006412
plot1_0000072704_4	C:GO:0016020; C:GO:0016021
plot30_0000438931_5	
plot1_0000674139_2	P:GO:0008643
plot36_0000514644_1	F:GO:0030246
plot30_0000045541_5	P:GO:0015846; F:GO:0019808; C:GO:0042597; P:GO:0055085
plot1_0000000044_65	F:GO:0016787
plot6_0000085299_2	F:GO:0003824
plot1_0000048100_8	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot1_0000292387_3	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot6_0000077402_4	
plot30_0000339069_2	
plot30_0000668631_3	
plot30_0000282491_4	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot1_0000000446_13	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot36_0000395960_2	F:GO:0016787
plot30_0000635467_1	
plot1_0000245883_2	
plot1_0000001295_6	
plot30_0000209516_3	F:GO:0016787
plot1_0000103863_1	F:GO:0016787
plot6_0000179530_1	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot6_0000178485_4	
plot30_0000545785_1	F:GO:0008806
plot30_0000014023_8	
plot30_0000013516_14	
plot36_0000064906_3	F:GO:0004497; P:GO:0055114
plot1_0000000150_64	
plot1_0000204318_1	F:GO:0033961
plot30_0000682299_2	
plot30_0000571612_1	F:GO:0008484
plot6_0000005430_3	
plot36_0000408630_2	F:GO:0016787
plot30_0000169481_1	F:GO:0003824
plot30_0000037708_13	
plot36_0000035693_1	F:GO:0008876; P:GO:0055114
plot30_0000121306_2	
plot30_0000401689_3	P:GO:0006865
plot30_0000476156_4	
plot30_0000141371_7	
plot30_0000176146_2	P:GO:0008643
plot1_0000061318_2	
plot30_0000021707_4	
plot30_0000021276_2	F:GO:0042301
plot1_0000164088_4	F:GO:0016787
plot1_0000006084_2	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot6_0000114327_2	F:GO:0016787
plot1_0000330144_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000260625_1	F:GO:0016787
plot1_0000008806_19	F:GO:0016787
plot1_0000326735_1	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot36_0000403220_1	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000338311_3	F:GO:0016787
plot1_0000212974_4	
plot1_0000363273_3	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot36_0000286162_2	C:GO:0043190; P:GO:0055085
plot1_0000000951_6	F:GO:0052934
plot30_0000101017_6	C:GO:0009279; C:GO:0016021
plot1_0000192132_5	F:GO:0030246
plot36_0000051725_1	F:GO:0016491
plot36_0000500839_1	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot30_0000031172_8	
plot30_0000007617_18	F:GO:0008876; P:GO:0055114
plot6_0000096870_4	
plot1_0000116176_8	F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0051213; P:GO:0055114
plot36_0000001680_25	F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0051213; P:GO:0055114
plot1_0000135203_3	
plot6_0000010948_1	C:GO:0016021
plot6_0000311012_2	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot36_0000254406_1	C:GO:0016020
plot36_0000240591_2	F:GO:0004061; P:GO:0019441
plot36_0000029999_6	
plot30_0000575252_3	
plot1_0000135157_3	
plot1_0000107171_4	F:GO:0016810
plot36_0000094261_2	
plot1_0000410622_2	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot6_0000252957_2	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot1_0000637712_1	F:GO:0016853
plot30_0000262515_3	C:GO:0016020
plot30_0000058581_3	F:GO:0016740
plot1_0000181770_2	F:GO:0016787
plot1_0000194575_4	F:GO:0030246
plot6_0000032083_3	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot30_0000174437_2	
plot30_0000309213_3	F:GO:0016787
plot36_0000077665_3	
plot36_0000386283_1	
plot36_0000055102_6	F:GO:0016811
plot1_0000175556_4	
plot1_0000113388_1	F:GO:0016787
plot30_0000047761_10	F:GO:0016829
plot6_0000027060_7	
plot1_0000241462_4	F:GO:0004061; P:GO:0019441
plot30_0000441418_3	P:GO:0008643
plot36_0000208799_4	F:GO:0016301; P:GO:0016310
plot30_0000269854_3	F:GO:0051920; P:GO:0055114; P:GO:0098869
plot30_0000013803_3	F:GO:0016829; F:GO:0047602
plot1_0000568053_3	F:GO:0004497; P:GO:0055114
plot6_0000052825_2	F:GO:0018786
plot30_0000168968_1	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot30_0000624227_2	
plot30_0000058496_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000175579_2	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000015461_5	
plot1_0000052077_8	F:GO:0015035; P:GO:0055114
plot1_0000550122_2	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000002740_9	C:GO:0016020; C:GO:0016021
plot30_0000318989_3	
plot6_0000099827_1	
plot1_0000531547_1	F:GO:0033961
plot30_0000455829_1	F:GO:0003824; F:GO:0030151; F:GO:0030170
plot1_0000132481_3	C:GO:0016020
plot30_0000089388_5	F:GO:0016209; F:GO:0016491; P:GO:0055114; P:GO:0098869
plot30_0000547176_2	
plot30_0000324360_2	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000362109_2	
plot30_0000478752_2	
plot30_0000243239_3	F:GO:0003824
plot36_0000260726_3	F:GO:0016810; F:GO:0019213
plot1_0000026358_7	C:GO:0043190
plot1_0000126446_3	F:GO:0004601; F:GO:0009055; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0020037; P:GO:0022900; F:GO:0046872; P:GO:0055114; P:GO:0098869
plot6_0000090030_4	F:GO:0010181; F:GO:0018592; P:GO:0055114
plot30_0000155829_3	F:GO:0051920; P:GO:0055114; P:GO:0098869
plot30_0000561537_1	F:GO:0016787
plot36_0000017753_4	C:GO:0016021
plot30_0000160402_5	P:GO:0006865
plot30_0000564881_2	F:GO:0004497; P:GO:0055114
plot1_0000068152_9	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000350464_4	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000456795_2	C:GO:0016020; C:GO:0016021
plot1_0000004988_7	C:GO:0016021
plot1_0000009096_7	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot36_0000000109_1	F:GO:0016787
plot1_0000100553_2	
plot30_0000371068_2	F:GO:0051213; P:GO:0055114
plot36_0000432039_3	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000252431_2	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot1_0000413453_1	F:GO:0052934
plot1_0000332886_1	F:GO:0005509; C:GO:0016020; C:GO:0030288; F:GO:0052930; F:GO:0052931; F:GO:0052932; P:GO:0055114
plot1_0000326606_3	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000013532_7	P:GO:0006865
plot1_0000289743_4	F:GO:0003824; P:GO:0006518; C:GO:0016020
plot30_0000698703_3	C:GO:0016021
plot1_0000405951_2	
plot6_0000002451_16	
plot30_0000450410_1	
plot6_0000078432_2	
plot1_0000223497_5	F:GO:0033961
plot1_0000195119_2	
plot30_0000159182_5	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000568273_2	F:GO:0030246
plot30_0000045136_3	
plot1_0000052151_6	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000003935_9	F:GO:0051213; P:GO:0055114
plot1_0000110298_2	F:GO:0030246
plot36_0000406680_1	
plot30_0000104180_5	F:GO:0003824; P:GO:0006518; C:GO:0016020
plot1_0000626387_2	F:GO:0004061; P:GO:0019441
plot30_0000319508_1	F:GO:0018786
plot1_0000074368_2	C:GO:0016021
plot6_0000013689_5	C:GO:0016021; F:GO:0047121; P:GO:0055114
plot1_0000022963_9	
plot30_0000123528_2	
plot1_0000542214_2	
plot1_0000434990_4	
plot30_0000188208_4	F:GO:0003824
plot1_0000152865_2	
plot30_0000465764_1	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000110871_5	F:GO:0004341; F:GO:0016787
plot1_0000001018_4	
plot6_0000040435_4	
plot1_0000681997_2	
plot30_0000214251_3	F:GO:0030246
plot1_0000418983_1	
plot36_0000059769_3	
plot30_0000168797_2	C:GO:0043190; P:GO:0055085
plot1_0000161124_4	C:GO:0016020; C:GO:0016021
plot30_0000356511_3	
plot30_0000031894_10	
plot1_0000115008_2	F:GO:0016787
plot30_0000234900_1	
plot1_0000237912_1	
plot6_0000039258_6	C:GO:0005623; F:GO:0008379; P:GO:0045454; P:GO:0055114; P:GO:0098869
plot36_0000273666_4	F:GO:0004427; C:GO:0009279; C:GO:0016020; C:GO:0016021; F:GO:0016787
plot30_0000018021_3	C:GO:0016020
plot30_0000284368_1	
plot6_0000030487_2	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000000086_31	F:GO:0016740
plot1_0000000150_44	F:GO:0046872
plot6_0000003121_4	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot1_0000017372_10	C:GO:0016021
plot1_0000284958_1	C:GO:0016020
plot1_0000036133_4	C:GO:0016020
plot1_0000329653_4	C:GO:0016020
plot30_0000016467_16	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0051537
plot6_0000264079_2	
plot30_0000455991_2	
plot30_0000225176_2	
plot1_0000156520_5	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000543108_2	
plot30_0000053132_4	F:GO:0004040; F:GO:0016740; F:GO:0043864
plot1_0000156598_1	
plot1_0000094251_3	
plot6_0000093669_5	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000472338_3	P:GO:0006865
plot1_0000286240_1	
plot30_0000037953_8	
plot1_0000411866_2	
plot1_0000090085_4	F:GO:0033608; P:GO:0033611
plot6_0000029206_3	F:GO:0003735; C:GO:0005840; P:GO:0006412
plot36_0000116193_2	F:GO:0016491; P:GO:0055114
plot6_0000026940_1	
plot30_0000070287_7	
plot1_0000001853_32	
plot1_0000108390_3	
plot1_0000107660_5	
plot1_0000622052_2	
plot30_0000050837_7	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0047121; F:GO:0051537
plot36_0000401877_1	F:GO:0003824
plot1_0000052767_9	F:GO:0016787
plot1_0000051943_1	
plot30_0000034186_6	
plot30_0000035824_4	F:GO:0004061; P:GO:0019441
plot1_0000359753_2	F:GO:0008806
plot30_0000275540_3	P:GO:0006865
plot30_0000004059_8	C:GO:0016020
plot1_0000187005_3	
plot6_0000258610_1	
plot30_0000484600_2	F:GO:0003824
plot1_0000028394_11	F:GO:0016787
plot6_0000033468_4	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot30_0000168315_4	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot1_0000310569_1	
plot1_0000200455_2	F:GO:0016787
plot30_0000588958_2	F:GO:0003824
plot1_0000003190_21	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot30_0000074633_3	C:GO:0016021
plot36_0000063389_1	
plot1_0000007795_19	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot36_0000479259_1	
plot1_0000167368_1	F:GO:0016787
plot1_0000235902_3	C:GO:0016021
plot30_0000131529_7	C:GO:0016020; C:GO:0016021
plot30_0000172699_2	F:GO:0004497; P:GO:0055114
plot6_0000285504_3	
plot30_0000206379_2	F:GO:0005215
plot1_0000248700_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000613609_3	F:GO:0004061; P:GO:0019441
plot1_0000537651_2	F:GO:0016811
plot30_0000098218_3	
plot36_0000053450_3	
plot1_0000125378_2	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot1_0000093385_5	
plot30_0000180686_1	F:GO:0016787
plot6_0000305352_1	F:GO:0080030
plot36_0000014686_12	C:GO:0016020
plot6_0000174818_2	F:GO:0046872
plot6_0000042848_5	F:GO:0008484
plot30_0000456502_2	
plot1_0000292833_1	
plot6_0000233103_1	P:GO:0008643
plot1_0000227615_3	F:GO:0003824
plot30_0000070797_9	F:GO:0016810
plot36_0000463455_2	C:GO:0016021
plot1_0000402235_3	
plot6_0000193232_1	C:GO:0043190; P:GO:0055085
plot6_0000316663_1	
plot6_0000049327_5	F:GO:0016787
plot1_0000006924_22	F:GO:0016787
plot30_0000122431_2	
plot6_0000063987_3	F:GO:0016787
plot36_0000299984_3	C:GO:0030288; P:GO:0055085
plot36_0000269909_1	
plot36_0000212063_2	
plot1_0000202575_4	
plot1_0000050890_4	F:GO:0008484
plot1_0000051000_8	
plot36_0000139736_4	F:GO:0051213; P:GO:0055114
plot30_0000084017_7	
plot30_0000600976_1	
plot36_0000018195_3	P:GO:0000272; F:GO:0004553; P:GO:0005975; P:GO:0008152; C:GO:0016020; C:GO:0016021; F:GO:0016787; F:GO:0016798; F:GO:0031176
plot30_0000714817_1	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot36_0000213047_1	F:GO:0005524
plot30_0000197841_2	P:GO:0008643
plot1_0000076963_2	
plot30_0000050778_9	F:GO:0019825; F:GO:0020037
plot30_0000482496_1	
plot6_0000008517_7	F:GO:0051213; P:GO:0055114
plot1_0000691035_2	F:GO:0016301; P:GO:0016310
plot36_0000237130_3	F:GO:0016787
plot1_0000116421_7	F:GO:0016787
plot30_0000458800_3	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000000040_80	
plot1_0000642989_1	
plot6_0000179637_3	F:GO:0003824; F:GO:0050662
plot36_0000305186_3	F:GO:0004341; F:GO:0016787
plot30_0000354431_5	F:GO:0016301; P:GO:0016310
plot36_0000045661_5	
plot1_0000473136_1	F:GO:0047044; P:GO:0055114
plot1_0000084434_4	
plot1_0000284291_2	
plot6_0000020449_8	
plot1_0000112117_8	
plot6_0000072470_4	F:GO:0016787
plot1_0000306986_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot6_0000103316_3	
plot30_0000205134_2	F:GO:0016787
plot30_0000082615_3	F:GO:0016787
plot1_0000038017_2	
plot30_0000013580_10	F:GO:0016787
plot30_0000036358_1	
plot30_0000046106_2	F:GO:0005509; C:GO:0016020; F:GO:0016614; P:GO:0055114
plot30_0000471767_1	
plot30_0000267747_3	
plot30_0000370634_2	F:GO:0047121; P:GO:0055114
plot30_0000645815_2	
plot1_0000044007_6	
plot1_0000160602_2	P:GO:0006865
plot6_0000303805_1	F:GO:0016787
plot6_0000300551_2	C:GO:0016020; C:GO:0016021
plot30_0000163460_1	F:GO:0051213; P:GO:0055114
plot1_0000026606_3	
plot30_0000035927_6	C:GO:0016021
plot1_0000291876_4	F:GO:0016301; P:GO:0016310
plot36_0000035045_6	
plot1_0000409579_1	F:GO:0004427; C:GO:0009279; C:GO:0016020; C:GO:0016021; F:GO:0016787
